open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1648771200000,21.315,21.382,21.256,21.280,73409.1,1648771259999,1566577.2545,1833,38065.6,812861.6845,0
1648771260000,21.281,21.308,21.238,21.279,60955.5,1648771319999,1297019.0343,1679,25129.6,534776.3633,0
1648771320000,21.282,21.401,21.281,21.399,23294.9,1648771379999,496924.7104,1081,15339.2,327276.3169,0
1648771380000,21.401,21.414,21.327,21.363,35908.3,1648771439999,767634.8590,1231,16002.4,342135.9063,0
1648771440000,21.368,21.407,21.351,21.394,20827.8,1648771499999,445390.7212,780,9959.8,212971.1276,0
1648771500000,21.394,21.431,21.391,21.415,40120.3,1648771559999,859020.1541,943,28026.9,600112.2959,0
1648771560000,21.414,21.430,21.405,21.405,11076.8,1648771619999,237257.9229,559,4585.1,98210.4632,0
1648771620000,21.406,21.440,21.405,21.428,15515.4,1648771679999,332409.6146,588,7118.1,152516.1814,0
1648771680000,21.428,21.434,21.390,21.419,9922.2,1648771739999,212439.1905,424,5081.7,108788.0616,0
1648771740000,21.417,21.473,21.391,21.473,12715.8,1648771799999,272523.0391,581,7613.6,163195.4857,0
1648771800000,21.471,21.478,21.398,21.416,14828.6,1648771859999,318005.8428,536,9778.7,209719.5781,0
1648771860000,21.411,21.447,21.404,21.434,11581.6,1648771919999,248174.0322,469,4919.7,105424.9872,0
1648771920000,21.434,21.515,21.434,21.512,25508.7,1648771979999,547964.2369,761,19063.3,409521.0713,0
1648771980000,21.506,21.523,21.486,21.499,19967.4,1648772039999,429475.6763,643,8167.5,175684.4177,0
1648772040000,21.499,21.515,21.482,21.495,8229.4,1648772099999,176952.3935,466,4079.4,87721.2212,0
1648772100000,21.495,21.502,21.458,21.478,11000.0,1648772159999,236193.5798,620,6551.6,140677.0087,0
1648772160000,21.478,21.478,21.455,21.475,8199.2,1648772219999,176020.6502,512,4928.2,105807.2294,0
1648772220000,21.475,21.535,21.464,21.521,11288.2,1648772279999,242731.8473,669,5711.4,122800.1497,0
1648772280000,21.521,21.531,21.452,21.456,9875.4,1648772339999,212246.4282,672,4308.5,92607.9712,0
1648772340000,21.453,21.480,21.433,21.469,7876.5,1648772399999,168950.6928,535,4246.4,91081.5992,0
1648772400000,21.470,21.482,21.455,21.479,5111.7,1648772459999,109757.3619,331,3845.3,82568.1797,0
1648772460000,21.480,21.480,21.456,21.471,5444.7,1648772519999,116897.6641,290,2688.9,57732.3101,0
1648772520000,21.471,21.507,21.471,21.503,5656.1,1648772579999,121560.2428,380,3679.8,79089.9240,0
1648772580000,21.504,21.525,21.501,21.521,7041.7,1648772639999,151483.5966,351,4325.4,93046.5567,0
